date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank,sku_name,category,sub_category,mrp,cost_price,supplier_id,supplier_name,avg_lead_time,lead_time_variability,week,quarter,year,is_month_start,lag_1_week_sales,lag_2_week_sales,lag_4_week_sales,rolling_4w_mean,rolling_4w_std,price_gap,is_promo,is_winter_season,is_summer_season,lead_time_days,lead_time_risk,demand_cv,revenue,SKU_segment
2024-02-06,SKU0010,26,1130.0,29380.0,0,0.0190972222222222,2,6,1,0,0,1,winter,0,0.9381802468460068,0,paid,0.9901204330810636,0.9869412783988863,0,1,0.3996605047452818,3.55,156,73,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,26.0,27.0,32.0,27.75,2.872281323269013,22.0,True,False,False,3,low,0.1035056332709554,29380.0,AX
2024-02-07,SKU0010,25,1124.93,28123.25,0,0.0234982638888888,2,6,2,0,0,1,winter,0,1.126163889440766,0,paid,0.9706136614514984,1.0079499113700243,0,1,0.3916921113709501,3.55,156,57,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,26.0,26.0,32.0,26.0,0.8164965809277195,27.069999999999936,True,False,False,3,low,0.0314037146510661,28123.25,AX
2024-02-08,SKU0010,26,1042.1,27094.6,0,0.0953993055555556,2,6,3,0,0,0,winter,0,1.248502064763179,0,organic,0.973053479,0.9596041351469442,0,0,0.3332811849842934,3.55,156,42,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,25.0,26.0,27.0,25.75,0.4999999999999896,109.90000000000008,True,False,False,3,low,0.0194174757281549,27094.6,AX
2024-02-09,SKU0010,22,1063.87,23405.14,0,0.0765017361111112,2,6,4,0,0,0,winter,0,1.258344298684519,0,affiliate,0.9886228758687108,1.0130208959393496,0,0,0.3836612783082553,3.55,156,22,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,26.0,25.0,26.0,24.75,1.8929694486000888,88.13000000000011,True,False,False,3,low,0.076483614084852,23405.14,AX
2024-02-10,SKU0010,24,1106.5,26556.0,0,0.0394965277777777,2,6,5,1,0,0,winter,0,1.1209389067699675,0,organic,1.0735274057676694,1.0198584573931166,0,0,0.3409830191136114,3.55,156,43,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,22.0,26.0,26.0,24.25,1.70782512765993,45.5,True,False,False,3,low,0.0704257784602033,26556.0,AX
2024-02-11,SKU0010,29,1052.01,30508.29,0,0.086796875,2,6,6,1,0,0,winter,0,1.0659540801625451,1,affiliate,0.987233281,0.9826872445426172,0,0,0.3554878894245349,3.55,156,10,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,6,1,2024,False,24.0,22.0,25.0,25.25,2.9860788111948176,99.99,True,False,False,3,low,0.1182605469780125,30508.29,AX
2024-02-12,SKU0010,32,952.7,30486.4,1,0.1730034722222221,2,7,0,0,0,0,winter,0,0.6495176699762857,1,organic,0.985026653,1.007594382562373,0,0,0.430762049,3.55,156,57,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,29.0,24.0,26.0,26.75,4.573474244670747,199.29999999999995,True,False,False,3,low,0.1709709998007755,30486.4,AX
2024-02-13,SKU0010,21,1060.07,22261.47,0,0.0798003472222222,2,7,1,0,0,0,winter,0,1.1695179469002288,0,organic,1.0269406973693804,0.999016772,0,0,0.3800186675711556,3.55,156,56,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,32.0,29.0,22.0,26.5,4.932882862316246,91.93000000000006,True,False,False,3,low,0.1861465231062734,22261.469999999998,AX
2024-02-14,SKU0010,25,1080.46,27011.5,0,0.0621006944444444,2,7,2,0,0,0,winter,0,1.3943419850312695,0,affiliate,0.9345878073789572,1.0318688632100654,0,0,0.4501124046721722,3.55,156,80,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,21.0,32.0,24.0,26.75,4.78713553878169,71.53999999999996,True,False,False,3,low,0.1789583378983809,27011.5,AX
2024-02-15,SKU0010,35,884.74,30965.9,1,0.2319965277777777,2,7,3,0,0,0,winter,0,1.0679314648987952,1,affiliate,0.9951579353874572,1.0153119563042998,0,0,0.3601720185486994,3.55,156,18,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,25.0,21.0,29.0,28.25,6.396613687465162,267.26,True,False,False,3,low,0.2264288030961119,30965.9,AX
2024-02-16,SKU0010,32,1041.18,33317.76,0,0.0961979166666666,2,7,4,0,0,0,winter,0,1.0351058972144551,1,organic,1.0009383839702468,0.9985724677189156,1,0,0.36705626,3.55,156,37,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,35.0,25.0,32.0,28.25,6.396613687465162,110.81999999999994,True,False,False,3,low,0.2264288030961119,33317.76,AX
2024-02-17,SKU0010,26,1111.22,28891.72,0,0.0353993055555555,2,7,5,1,0,0,winter,0,1.104804374027882,1,paid,1.0530965602617717,0.9656780334826756,0,0,0.4206540689676444,3.55,156,115,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,32.0,35.0,21.0,29.5,4.795831523312718,40.77999999999997,True,False,False,3,low,0.1625705601122955,28891.72,AX
2024-02-18,SKU0010,44,643.74,28324.56,1,0.4411979166666666,2,7,6,1,0,0,winter,0,1.109294287820911,1,affiliate,1.1045135268627846,0.9731562969206043,0,0,0.3845694137440358,3.55,156,54,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,7,1,2024,False,26.0,32.0,25.0,34.25,7.499999999999999,508.26,True,False,False,3,low,0.218978102189781,28324.56,AX
2024-02-19,SKU0010,41,614.82,25207.62,1,0.4663020833333333,2,8,0,0,0,0,winter,0,1.0202374502270772,2,paid,0.9991597480097478,0.9907011294927448,0,0,0.3576169010792232,3.55,156,97,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,44.0,26.0,35.0,35.75,8.261355820929152,537.18,True,False,False,3,low,0.2310868761099063,25207.620000000003,AX
2024-02-20,SKU0010,31,964.92,29912.52,1,0.1623958333333333,2,8,1,0,0,0,winter,0,0.9439276200929584,1,paid,0.979288394,0.983280979,0,0,0.4588809159039306,3.55,156,105,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,41.0,44.0,32.0,35.5,8.426149773176357,187.08000000000004,True,False,False,3,low,0.2373563316387706,29912.52,AX
2024-02-21,SKU0010,32,1090.14,34884.48,0,0.0536979166666665,2,8,2,0,0,0,winter,0,1.0542638814503964,2,affiliate,0.9864994070006112,0.9867664920875484,0,0,0.2658277650942157,3.55,156,58,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,31.0,41.0,26.0,37.0,6.48074069840786,61.8599999999999,True,False,False,3,low,0.1751551540110232,34884.48,AX
2024-02-22,SKU0010,30,938.88,28166.4,1,0.185,2,8,3,0,0,0,winter,0,0.7942316185682042,0,affiliate,1.001200761320583,1.0228228365405012,0,0,0.3107870589371619,3.55,156,44,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,32.0,31.0,44.0,33.5,5.06622805119022,213.12,True,False,False,3,low,0.1512306880952304,28166.4,AX
2024-02-23,SKU0010,28,1042.1,29178.8,0,0.0953993055555556,2,8,4,0,0,0,winter,0,0.717636019,1,paid,0.9724474779340936,1.003813747375053,1,0,0.3554614172498926,3.55,156,115,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,30.0,32.0,41.0,30.25,1.7078251276599288,109.90000000000008,True,False,False,3,low,0.0564570290135513,29178.799999999996,AX
2024-02-24,SKU0010,29,1111.8,32242.2,0,0.0348958333333333,2,8,5,1,0,0,winter,0,1.2041407961082262,0,paid,1.0036470529675827,1.0204259016092785,0,0,0.3573693736531332,3.55,156,12,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,28.0,30.0,31.0,29.75,1.7078251276599288,40.200000000000045,True,False,False,3,low,0.0574058866440312,32242.199999999997,AX
2024-02-25,SKU0010,28,1072.28,30023.84,0,0.0692013888888889,2,8,6,1,0,1,winter,0,0.93129080044963,0,paid,1.0257622501325716,1.00046113108295,0,0,0.3979006287566896,3.55,156,82,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,8,1,2024,False,29.0,28.0,32.0,28.75,0.9574271077563308,79.72000000000003,True,False,False,3,low,0.0333018124436984,30023.84,AX
2024-02-26,SKU0010,26,1119.63,29110.38,0,0.0280989583333332,2,9,0,0,0,1,winter,0,1.1073933214661438,0,affiliate,0.9914166328512466,0.997539951,0,0,0.3718443093055484,3.55,156,71,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,False,28.0,29.0,30.0,27.75,1.2583057392117856,32.36999999999989,True,False,False,3,low,0.0453443509625868,29110.380000000005,AX
2024-02-27,SKU0010,28,1136.33,31817.24,0,0.0136024305555556,2,9,1,0,0,1,winter,0,1.233189098417445,0,affiliate,1.0496005533589323,0.9863681877982244,0,1,0.3708791187116387,3.55,156,17,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,False,26.0,28.0,28.0,27.75,1.2583057392117856,15.670000000000073,True,False,False,3,low,0.0453443509625868,31817.239999999998,AX
2024-02-28,SKU0010,31,1062.72,32944.32,0,0.0774999999999999,2,9,2,0,0,1,winter,0,1.183042052441171,1,organic,0.9808271020853756,0.9762218488279228,0,0,0.4250507668326453,3.55,156,6,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,False,28.0,26.0,29.0,28.25,2.0615528128088267,89.27999999999997,True,False,False,3,low,0.0729753208073921,32944.32,AX
2024-02-29,SKU0010,33,743.04,24520.32,1,0.355,2,9,3,0,0,1,winter,0,0.9169910937013288,0,paid,0.9818209191630576,1.0030538983494657,0,0,0.4106885700389324,3.55,156,96,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,False,31.0,28.0,28.0,29.5,3.1091263510296026,408.96,True,False,False,3,low,0.1053941135942238,24520.32,AX
2024-03-01,SKU0010,26,1099.58,28589.08,0,0.0455034722222222,3,9,4,0,0,1,summer,0,1.0487131044265865,0,paid,0.9585586247210478,1.028214660613456,0,0,0.3931420499093114,3.55,156,89,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,True,33.0,31.0,26.0,29.5,3.1091263510296026,52.42000000000007,True,False,False,3,low,0.1053941135942238,28589.079999999998,AX
2024-03-02,SKU0010,30,1112.14,33364.2,0,0.0346006944444443,3,9,5,1,0,1,summer,1,0.8250869533010903,0,paid,1.0902020659087217,0.998760053,0,0,0.4314386876994921,3.55,156,53,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,True,26.0,33.0,28.0,30.0,2.9439202887759466,39.8599999999999,True,False,False,3,low,0.0981306762925315,33364.200000000004,AX
2024-03-03,SKU0010,24,1069.75,25674.0,0,0.0713975694444444,3,9,6,1,0,1,summer,0,0.9843140347874012,0,organic,1.0610399280725749,1.0150247287134913,0,0,0.3547266169770313,3.55,156,118,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,9,1,2024,True,30.0,26.0,31.0,28.25,4.031128874149274,82.25,True,False,False,3,low,0.1426948274035141,25674.0,AX
2024-03-04,SKU0010,42,700.3,29412.6,1,0.3921006944444445,3,10,0,0,0,1,summer,0,1.1569025426512496,2,affiliate,1.0241651068827442,0.9803077826499258,0,0,0.3721485306224447,3.55,156,48,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,True,24.0,30.0,33.0,30.5,8.06225774829855,451.7000000000001,True,False,False,3,low,0.2643363196163458,29412.6,AX
2024-03-05,SKU0010,37,867.92,32113.04,1,0.2465972222222222,3,10,1,0,0,1,summer,0,1.0048039360544,2,affiliate,1.0140974714041224,0.9935245967959866,0,0,0.4006858281969485,3.55,156,100,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,True,42.0,24.0,26.0,33.25,7.889866919029749,284.08000000000004,True,False,False,3,low,0.2372892306475112,32113.039999999997,AX
2024-03-06,SKU0010,32,1040.83,33306.56,0,0.0965017361111111,3,10,2,0,0,1,summer,0,0.5722946053409919,0,affiliate,0.9786350646447874,0.999624042,0,0,0.379732168,3.55,156,15,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,False,37.0,42.0,30.0,33.75,7.675719293112968,111.17000000000009,True,False,False,3,low,0.2274287197959398,33306.56,AX
2024-03-07,SKU0010,34,1066.06,36246.04,0,0.0746006944444444,3,10,3,0,0,1,summer,0,0.662310489,1,affiliate,1.006230771869288,1.004590435551013,1,1,0.5052418645038741,3.55,156,16,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,False,32.0,37.0,24.0,36.25,4.349329450233294,85.94000000000005,True,False,False,3,low,0.1199815020754012,36246.04,AX
2024-03-08,SKU0010,30,843.38,25301.4,1,0.2678993055555556,3,10,4,0,0,0,summer,0,0.8797621644145576,0,affiliate,0.9703473421318471,0.9992256149846136,0,1,0.3630682135781228,3.55,156,28,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,False,34.0,32.0,42.0,33.25,2.9860788111948176,308.62,True,False,False,3,low,0.0898068815396937,25301.4,AX
2024-03-09,SKU0010,29,1093.13,31700.77,0,0.0511024305555554,3,10,5,1,0,0,summer,0,1.1999862488948332,0,organic,1.064205506363212,0.999618284401064,0,0,0.3702925854585004,3.55,156,51,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,False,30.0,34.0,37.0,31.25,2.2173557826083425,58.86999999999989,True,False,False,3,low,0.0709553850434669,31700.770000000004,AX
2024-03-10,SKU0010,39,646.04,25195.56,1,0.4392013888888889,3,10,6,1,0,0,summer,0,1.0298627891745031,1,paid,1.0859404036145008,0.9955649732403548,0,0,0.395605783888904,3.55,156,50,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,10,1,2024,False,29.0,30.0,32.0,33.0,4.546060565661951,505.96,True,False,False,3,low,0.1377594110806651,25195.559999999998,AX
2024-03-11,SKU0010,23,1097.97,25253.31,0,0.0469010416666666,3,11,0,0,0,0,summer,0,1.0211909686018326,0,paid,1.077527010381999,1.010125138105599,0,0,0.3589893682072844,3.55,156,83,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,39.0,29.0,34.0,30.25,6.601767440112785,54.02999999999997,True,False,False,3,low,0.2182402459541416,25253.31,AX
2024-03-12,SKU0010,29,1151.65,33397.85,0,0.0003038194444443,3,11,1,0,0,0,summer,0,0.8026049224644641,0,organic,0.973437611155896,1.0081654523492614,1,0,0.343085413,3.55,156,9,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,23.0,39.0,30.0,30.0,6.633249580710798,0.349999999999909,True,False,False,3,low,0.2211083193570266,33397.850000000006,AX
2024-03-13,SKU0010,22,1109.38,24406.36,0,0.0369965277777776,3,11,2,0,0,0,summer,0,1.0219647477202367,0,affiliate,1.037045846798432,0.9921874099911548,0,0,0.3373266215746506,3.55,156,100,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,29.0,23.0,29.0,28.25,7.804912982645396,42.61999999999989,True,False,False,3,low,0.276280105580368,24406.36,AX
2024-03-14,SKU0010,23,1051.2,24177.6,0,0.0874999999999999,3,11,3,0,0,0,summer,0,0.6587241532325683,0,organic,1.0263580226026707,0.98344032487321,0,0,0.4018615087977137,3.55,156,53,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,22.0,29.0,39.0,24.25,3.2015621187164225,100.79999999999995,True,False,False,3,low,0.1320231801532545,24177.600000000002,AX
2024-03-15,SKU0010,25,1065.83,26645.75,0,0.0748003472222222,3,11,4,0,0,0,summer,0,1.0512748274930273,0,paid,0.9650907774285452,0.9847702069545744,0,1,0.4401905493266144,3.55,156,25,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,23.0,22.0,23.0,24.75,3.0956959368344497,86.17000000000007,True,False,False,3,low,0.1250786237104828,26645.75,AX
2024-03-16,SKU0010,30,1084.03,32520.9,0,0.0590017361111111,3,11,5,1,0,0,summer,0,1.176886055742799,0,organic,1.0573311112538923,1.0340578836195966,0,0,0.3838845941143569,3.55,156,15,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,25.0,23.0,29.0,25.0,3.5590260840104357,67.97000000000003,True,False,False,3,low,0.1423610433604174,32520.899999999998,AX
2024-03-17,SKU0010,36,722.88,26023.68,1,0.3725,3,11,6,1,0,0,summer,0,0.8773619009500488,0,organic,1.0908913066910286,1.0066301016642871,0,0,0.3981847962995422,3.55,156,107,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,11,1,2024,False,30.0,25.0,22.0,28.5,5.802298395176402,429.12,True,False,False,3,low,0.2035894173746106,26023.68,AX
2024-03-18,SKU0010,19,1050.05,19950.95,0,0.0884982638888889,3,12,0,0,0,0,summer,0,1.1626594116543194,0,affiliate,0.9811488068123844,1.0184395635955297,0,0,0.2492501565078441,3.55,156,101,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,36.0,30.0,23.0,27.5,7.234178138070234,101.95000000000005,True,False,False,3,low,0.263061023202554,19950.95,AX
2024-03-19,SKU0010,24,1077.47,25859.28,0,0.0646961805555555,3,12,1,0,0,0,summer,0,0.892015693,0,affiliate,1.013246285,1.016489466515379,0,1,0.3646672620917059,3.55,156,75,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,19.0,36.0,25.0,27.25,7.365459931328116,74.52999999999997,True,False,False,3,low,0.270292107571674,25859.28,AX
2024-03-20,SKU0010,27,1043.48,28173.96,0,0.0942013888888888,3,12,2,0,0,0,summer,0,1.0221062129879113,0,affiliate,0.9952496229634132,1.0019112258223213,1,0,0.3295220136865798,3.55,156,61,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,24.0,19.0,30.0,26.5,7.141428428542849,108.51999999999998,True,False,False,3,low,0.269487865228032,28173.96,AX
2024-03-21,SKU0010,21,1104.08,23185.68,0,0.0415972222222222,3,12,3,0,0,0,summer,0,0.979609577012008,0,affiliate,1.0105963197673344,1.0068967777689224,0,0,0.4714869246070495,3.55,156,34,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,27.0,24.0,36.0,22.75,3.499999999999997,47.92000000000007,True,False,False,3,low,0.1538461538461537,23185.68,AX
2024-03-22,SKU0010,25,1079.19,26979.75,0,0.0632031249999999,3,12,4,0,0,0,summer,0,1.0140801282233358,0,paid,0.9781590885642868,1.0083685215479152,0,1,0.4067393582627248,3.55,156,58,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,21.0,27.0,19.0,24.25,2.499999999999995,72.80999999999995,True,False,False,3,low,0.1030927835051544,26979.75,AX
2024-03-23,SKU0010,31,1070.21,33176.51,0,0.0709982638888888,3,12,5,1,0,0,summer,1,1.229043060270112,1,affiliate,1.052755282406529,0.9699009693826224,0,1,0.4110606158204704,3.55,156,112,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,25.0,21.0,24.0,26.0,4.163331998932264,81.78999999999996,True,False,False,3,low,0.160128153805087,33176.51,AX
2024-03-24,SKU0010,32,1086.91,34781.12,0,0.056501736111111,3,12,6,1,0,0,summer,1,1.1321823952088217,1,affiliate,1.0644312561033729,1.0086174821528713,0,1,0.3619867460742976,3.55,156,63,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,12,1,2024,False,31.0,25.0,27.0,27.25,5.188127472091125,65.08999999999992,True,False,False,3,low,0.1903899989758211,34781.12,AX
2024-03-25,SKU0010,30,1137.14,34114.2,0,0.0128993055555554,3,13,0,0,0,1,summer,0,0.8983417829281246,2,paid,0.983820329,0.9865028413506636,0,0,0.3760074548181417,3.55,156,114,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,32.0,31.0,21.0,29.5,3.1091263510296026,14.8599999999999,True,False,False,3,low,0.1053941135942238,34114.200000000004,AX
2024-03-26,SKU0010,30,1046.71,31401.3,0,0.0913975694444444,3,13,1,0,0,1,summer,0,0.5852556660466244,0,affiliate,0.9752419444566564,0.9853178541555758,1,0,0.3535695940296019,3.55,156,91,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,30.0,32.0,25.0,30.75,0.9574271077563294,105.28999999999996,True,False,False,3,low,0.0311358409026448,31401.300000000003,AX
2024-03-27,SKU0010,42,971.48,40802.16,1,0.1567013888888888,3,13,2,0,0,1,summer,0,1.1342205066595346,2,organic,0.9980582047485096,1.0057694673767563,0,1,0.4616917504110534,3.55,156,2,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,30.0,30.0,31.0,33.5,5.744562646538027,180.52,True,False,False,3,low,0.1714794819862097,40802.16,AX
2024-03-28,SKU0010,33,1084.95,35803.35,0,0.0582031249999999,3,13,3,0,0,1,summer,0,1.1145864291156924,2,paid,0.98496681414841,1.0557184962566917,0,0,0.4345263487374071,3.55,156,86,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,42.0,30.0,32.0,33.75,5.678908345800272,67.04999999999995,True,False,False,3,low,0.1682639509866747,35803.35,AX
2024-03-29,SKU0010,36,639.13,23008.68,1,0.4451996527777778,3,13,4,0,0,1,summer,1,1.0248267291571862,0,affiliate,1.001094442936522,0.9662506517470552,0,0,0.3547378689886929,3.55,156,27,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,33.0,42.0,30.0,35.25,5.123475382979797,512.87,True,False,False,3,low,0.1453468193753134,23008.68,AX
2024-03-30,SKU0010,28,1110.99,31107.72,0,0.0355989583333333,3,13,5,1,0,1,summer,0,0.9162713846536366,0,affiliate,1.0273296947260362,0.9592827243260608,0,0,0.3763295463285123,3.55,156,108,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,36.0,33.0,30.0,34.75,5.852349955359811,41.00999999999999,True,False,False,3,low,0.168412948355678,31107.72,AX
2024-03-31,SKU0010,29,1073.2,31122.8,0,0.0684027777777777,3,13,6,1,0,1,summer,0,1.239761175898524,0,paid,1.0768924763447094,1.0020643620134535,0,1,0.4903385520322244,3.55,156,86,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,13,1,2024,False,28.0,36.0,42.0,31.5,3.6968455021364712,78.79999999999995,True,False,False,3,low,0.117360174670999,31122.800000000003,AX
2024-04-01,SKU0010,32,986.69,31574.08,1,0.1434982638888888,4,14,0,0,0,1,summer,0,0.7319182202328084,1,organic,1.008140064348978,0.9600593475427988,0,0,0.3339483824006737,3.55,156,91,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,14,2,2024,True,29.0,28.0,33.0,31.25,3.5939764421413027,165.30999999999997,True,False,True,3,low,0.1150072461485216,31574.08,AX
2024-04-02,SKU0010,27,1109.72,29962.44,0,0.0367013888888888,4,14,1,0,0,1,summer,0,0.8823432487050896,1,organic,0.9577179420775906,0.9971356717612168,0,0,0.3233753370583351,3.55,156,80,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,14,2,2024,True,32.0,29.0,36.0,29.0,2.160246899469285,42.27999999999997,True,False,True,3,low,0.0744912723954926,29962.440000000002,AX
2024-04-03,SKU0010,40,693.16,27726.4,1,0.3982986111111111,4,14,2,0,0,1,summer,0,0.7800482070271726,2,affiliate,1.0436960467888288,0.958273734998602,0,0,0.386787986598843,3.55,156,24,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,14,2,2024,True,27.0,32.0,28.0,32.0,5.715476066494082,458.84,True,False,True,3,low,0.17860862707794,27726.399999999998,AX
2024-04-04,SKU0010,32,1060.88,33948.16,0,0.0790972222222221,4,14,3,0,0,1,summer,1,1.0556960639977253,0,affiliate,0.9750329898679192,1.008993518446624,0,0,0.3482316683612,3.55,156,35,AquaGuard Bottle,Beauty & Personal Care,Skin Care,1152,719.05,SUP001,EastBridge Trading Co.,3,2,14,2,2024,True,40.0,27.0,29.0,32.75,5.377421934967225,91.11999999999988,True,False,True,3,low,0.1641960896173198,33948.16,AX
