date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank,sku_name,category,sub_category,mrp,cost_price,supplier_id,supplier_name,avg_lead_time,lead_time_variability,week,quarter,year,is_month_start,lag_1_week_sales,lag_2_week_sales,lag_4_week_sales,rolling_4w_mean,rolling_4w_std,price_gap,is_promo,is_winter_season,is_summer_season,lead_time_days,lead_time_risk,demand_cv
2024-02-29,SKU0011,19,259.54,4931.26,0,0.08289752650176671,2,9,3,0,0,1,winter,0,0.9169910937013288,0,paid,0.9818209191630576,1.0030538983494657,0,0,0.3407684921280576,4.17,36,22,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,9,1,2024,False,33.0,22.0,24.0,22.5,7.416198487095663,23.45999999999998,True,False,False,10,medium,0.32960882164869615
2024-03-01,SKU0011,19,254.9,4843.1,0,0.09929328621908125,3,9,4,0,0,1,summer,0,1.0487131044265865,0,paid,0.9585586247210478,1.028214660613456,0,0,0.3601901871833057,4.17,36,7,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,9,1,2024,True,19.0,33.0,16.0,23.25,6.652067347825035,28.099999999999994,True,False,False,10,medium,0.2861104235623671
2024-03-02,SKU0011,26,263.93,6862.18,0,0.06738515901060069,3,9,5,1,0,1,summer,1,0.8250869533010903,0,paid,1.0902020659087217,0.998760053,0,0,0.3634315689951705,4.17,36,90,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,9,1,2024,True,19.0,19.0,22.0,24.25,6.701989754294367,19.069999999999993,True,False,False,10,medium,0.2763707115172935
2024-03-03,SKU0011,22,265.09,5831.98,0,0.06328621908127217,3,9,6,1,0,1,summer,0,0.9843140347874012,0,organic,1.0610399280725749,1.0150247287134913,0,0,0.3768596901390718,4.17,36,90,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,9,1,2024,True,26.0,19.0,33.0,21.5,3.3166247903553994,17.910000000000025,True,False,False,10,medium,0.1542616181560651
2024-03-04,SKU0011,32,156.67,5013.44,1,0.44639575971731454,3,10,0,0,0,1,summer,0,1.1569025426512496,2,affiliate,1.0241651068827442,0.9803077826499258,0,0,0.5302356010832254,4.17,36,38,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,True,22.0,26.0,19.0,24.75,5.619905100029122,126.33000000000001,True,False,False,10,medium,0.2270668727284494
2024-03-05,SKU0011,33,233.42,7702.86,1,0.1751943462897527,3,10,1,0,0,1,summer,0,1.0048039360544,2,affiliate,1.0140974714041224,0.9935245967959866,0,0,0.3349283542308456,4.17,36,82,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,True,32.0,22.0,19.0,28.25,5.188127472091126,49.58000000000001,True,False,False,10,medium,0.18365052998552658
2024-03-06,SKU0011,23,216.89,4988.47,1,0.23360424028268556,3,10,2,0,0,1,summer,0,0.5722946053409919,0,affiliate,0.9786350646447874,0.999624042,0,0,0.4046919360259638,4.17,36,91,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,False,33.0,32.0,26.0,27.5,5.802298395176403,66.11000000000001,True,False,False,10,medium,0.21099266891550555
2024-03-07,SKU0011,37,200.45,7416.65,1,0.291696113074205,3,10,3,0,0,1,summer,0,0.662310489,1,affiliate,1.006230771869288,1.004590435551013,1,1,0.4703566459798239,4.17,36,23,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,False,23.0,33.0,22.0,31.25,5.909032633745278,82.55000000000001,True,False,False,10,medium,0.1890890442798489
2024-03-08,SKU0011,17,279.63,4753.71,0,0.011908127208480581,3,10,4,0,0,0,summer,0,0.8797621644145576,0,affiliate,0.9703473421318471,0.9992256149846136,0,1,0.3743629810989319,4.17,36,51,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,False,37.0,23.0,32.0,27.5,9.146948489341495,3.3700000000000045,True,False,False,10,medium,0.3326163087033271
2024-03-09,SKU0011,18,276.43,4975.74,0,0.023215547703180187,3,10,5,1,0,0,summer,0,1.1999862488948332,0,organic,1.064205506363212,0.999618284401064,0,0,0.3865507587559535,4.17,36,119,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,False,17.0,37.0,33.0,23.75,9.215023964519391,6.569999999999993,True,False,False,10,medium,0.3880010090323954
2024-03-10,SKU0011,28,217.06,6077.68,1,0.23300353356890458,3,10,6,1,0,0,summer,0,1.0298627891745031,1,paid,1.0859404036145008,0.9955649732403548,0,0,0.3747965756819598,4.17,36,22,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,10,1,2024,False,18.0,17.0,23.0,25.0,9.41629792788369,65.94,True,False,False,10,medium,0.3766519171153476
2024-03-11,SKU0011,26,193.97,5043.22,1,0.31459363957597175,3,11,0,0,0,0,summer,0,1.0211909686018326,0,paid,1.077527010381999,1.010125138105599,0,0,0.3837435717168085,4.17,36,3,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,28.0,18.0,37.0,22.25,5.560275772537426,89.03,True,False,False,10,medium,0.24990003472078318
2024-03-12,SKU0011,17,264.24,4492.08,0,0.06628975265017664,3,11,1,0,0,0,summer,0,0.8026049224644641,0,organic,0.973437611155896,1.0081654523492614,1,0,0.4160647291044176,4.17,36,87,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,26.0,28.0,17.0,22.25,5.560275772537426,18.75999999999999,True,False,False,10,medium,0.24990003472078318
2024-03-13,SKU0011,17,274.48,4666.16,0,0.030106007067137744,3,11,2,0,0,0,summer,0,1.0219647477202367,0,affiliate,1.037045846798432,0.9921874099911548,0,0,0.3282614821842746,4.17,36,47,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,17.0,26.0,18.0,22.0,5.830951894845301,8.519999999999982,True,False,False,10,medium,0.26504326794751365
2024-03-14,SKU0011,15,268.34,4025.1,0,0.05180212014134285,3,11,3,0,0,0,summer,0,0.6587241532325683,0,organic,1.0263580226026707,0.98344032487321,0,0,0.3270308003035022,4.17,36,73,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,17.0,17.0,28.0,18.75,4.924428900898052,14.660000000000025,True,False,False,10,medium,0.2626362080478961
2024-03-15,SKU0011,19,256.85,4880.15,0,0.09240282685512359,3,11,4,0,0,0,summer,0,1.0512748274930273,0,paid,0.9650907774285452,0.9847702069545744,0,1,0.3637426273400092,4.17,36,17,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,15.0,17.0,26.0,17.0,1.6329931618554514,26.149999999999977,True,False,False,10,medium,0.09605842128561479
2024-03-16,SKU0011,24,183.07,4393.68,1,0.35310954063604244,3,11,5,1,0,0,summer,0,1.176886055742799,0,organic,1.0573311112538923,1.0340578836195966,0,0,0.3358946757984726,4.17,36,97,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,19.0,15.0,17.0,18.75,3.862210075418822,99.93,True,False,False,10,medium,0.20598453735567052
2024-03-17,SKU0011,22,267.97,5895.34,0,0.053109540636042306,3,11,6,1,0,0,summer,0,0.8773619009500488,0,organic,1.0908913066910286,1.0066301016642871,0,0,0.3871168060754528,4.17,36,42,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,11,1,2024,False,24.0,19.0,17.0,20.0,3.9157800414902435,15.029999999999973,True,False,False,10,medium,0.19578900207451216
2024-03-18,SKU0011,27,230.53,6224.31,1,0.18540636042402828,3,12,0,0,0,0,summer,0,1.1626594116543194,0,affiliate,0.9811488068123844,1.0184395635955297,0,0,0.4030085730025555,4.17,36,25,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,22.0,24.0,15.0,23.0,3.366501646120692,52.47,True,False,False,10,medium,0.14636963678785617
2024-03-19,SKU0011,13,265.48,3451.24,0,0.061908127208480504,3,12,1,0,0,0,summer,0,0.892015693,0,affiliate,1.013246285,1.016489466515379,0,1,0.4709625281574795,4.17,36,25,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,27.0,22.0,19.0,21.5,6.027713773341707,17.519999999999982,True,False,False,10,medium,0.28035878015542826
2024-03-20,SKU0011,22,259.94,5718.68,0,0.08148409893992933,3,12,2,0,0,0,summer,0,1.0221062129879113,0,affiliate,0.9952496229634132,1.0019112258223213,1,0,0.4070115477686096,4.17,36,33,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,13.0,27.0,24.0,21.0,5.8309518948453,23.060000000000002,True,False,False,10,medium,0.27766437594501425
2024-03-21,SKU0011,15,274.57,4118.55,0,0.029787985865724405,3,12,3,0,0,0,summer,0,0.979609577012008,0,affiliate,1.0105963197673344,1.0068967777689224,0,0,0.4943312812362714,4.17,36,29,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,22.0,13.0,22.0,19.25,6.4485140407177015,8.430000000000007,True,False,False,10,medium,0.33498774237494555
2024-03-22,SKU0011,17,267.21,4542.57,0,0.05579505300353364,3,12,4,0,0,0,summer,0,1.0140801282233358,0,paid,0.9781590885642868,1.0083685215479152,0,1,0.3456993977504476,4.17,36,63,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,15.0,22.0,27.0,16.75,3.862210075418823,15.79000000000002,True,False,False,10,medium,0.2305797059951536
2024-03-23,SKU0011,26,264.58,6879.08,0,0.0650883392226149,3,12,5,1,0,0,summer,1,1.229043060270112,1,affiliate,1.052755282406529,0.9699009693826224,0,1,0.4504965162749986,4.17,36,23,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,17.0,15.0,13.0,20.0,4.96655480858378,18.420000000000016,True,False,False,10,medium,0.24832774042918898
2024-03-24,SKU0011,25,279.89,6997.25,0,0.010989399293286267,3,12,6,1,0,0,summer,1,1.1321823952088217,1,affiliate,1.0644312561033729,1.0086174821528713,0,1,0.4180971596561592,4.17,36,70,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,12,1,2024,False,26.0,17.0,22.0,20.75,5.560275772537426,3.1100000000000136,True,False,False,10,medium,0.2679650974716832
2024-03-25,SKU0011,31,246.04,7627.24,1,0.13060070671378093,3,13,0,0,0,1,summer,0,0.8983417829281246,2,paid,0.983820329,0.9865028413506636,0,0,0.4099973599003703,4.17,36,69,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,25.0,26.0,15.0,24.75,5.795112883571236,36.96000000000001,True,False,False,10,medium,0.23414597509378732
2024-03-26,SKU0011,31,211.74,6563.94,1,0.25180212014134273,3,13,1,0,0,1,summer,0,0.5852556660466244,0,affiliate,0.9752419444566564,0.9853178541555758,1,0,0.3943466664601175,4.17,36,36,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,31.0,25.0,17.0,28.25,3.2015621187164243,71.25999999999999,True,False,False,10,medium,0.11332963252093538
2024-03-27,SKU0011,31,248.22,7694.82,1,0.12289752650176679,3,13,2,0,0,1,summer,0,1.1342205066595346,2,organic,0.9980582047485096,1.0057694673767563,0,1,0.4439247604672184,4.17,36,24,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,31.0,31.0,26.0,29.5,2.9999999999999996,34.78,True,False,False,10,medium,0.10169491525423727
2024-03-28,SKU0011,26,266.59,6931.34,0,0.05798586572438171,3,13,3,0,0,1,summer,0,1.1145864291156924,2,paid,0.98496681414841,1.0557184962566917,0,0,0.3810522536098638,4.17,36,7,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,31.0,31.0,25.0,29.75,2.4999999999999996,16.410000000000025,True,False,False,10,medium,0.08403361344537813
2024-03-29,SKU0011,22,267.83,5892.26,0,0.05360424028268557,3,13,4,0,0,1,summer,1,1.0248267291571862,0,affiliate,1.001094442936522,0.9662506517470552,0,0,0.3634948070882028,4.17,36,35,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,26.0,31.0,31.0,27.5,4.358898943540673,15.170000000000016,True,False,False,10,medium,0.15850541612875174
2024-03-30,SKU0011,19,263.53,5007.07,0,0.06879858657243826,3,13,5,1,0,1,summer,0,0.9162713846536366,0,affiliate,1.0273296947260362,0.9592827243260608,0,0,0.4914535828746093,4.17,36,79,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,22.0,26.0,31.0,24.5,5.196152422706631,19.470000000000027,True,False,False,10,medium,0.21208785398802577
2024-03-31,SKU0011,18,268.11,4825.98,0,0.052614840989399246,3,13,6,1,0,1,summer,0,1.239761175898524,0,paid,1.0768924763447094,1.0020643620134535,0,1,0.3944505492776096,4.17,36,85,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,13,1,2024,False,19.0,22.0,31.0,21.25,3.593976442141302,14.889999999999986,True,False,False,10,medium,0.16912830315959068
2024-04-01,SKU0011,22,255.61,5623.42,0,0.09678445229681974,4,14,0,0,0,1,summer,0,0.7319182202328084,1,organic,1.008140064348978,0.9600593475427988,0,0,0.3508289116307024,4.17,36,20,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,True,18.0,19.0,26.0,20.25,2.061552812808827,27.389999999999986,True,False,True,10,medium,0.10180507717574455
2024-04-02,SKU0011,35,142.58,4990.3,1,0.49618374558303885,4,14,1,0,0,1,summer,0,0.8823432487050896,1,organic,0.9577179420775906,0.9971356717612168,0,0,0.3129283266848822,4.17,36,23,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,True,22.0,18.0,22.0,23.5,7.852812659593163,140.42,True,False,True,10,medium,0.3341622408337516
2024-04-03,SKU0011,31,208.6,6466.6,1,0.2628975265017668,4,14,2,0,0,1,summer,0,0.7800482070271726,2,affiliate,1.0436960467888288,0.958273734998602,0,0,0.3639110381493087,4.17,36,76,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,True,35.0,22.0,19.0,26.5,7.852812659593163,74.4,True,False,True,10,medium,0.29633255319219487
2024-04-04,SKU0011,17,271.65,4618.05,0,0.04010600706713789,4,14,3,0,0,1,summer,1,1.0556960639977253,0,affiliate,0.9750329898679192,1.008993518446624,0,0,0.391828979,4.17,36,112,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,True,31.0,35.0,18.0,26.25,8.22090830342568,11.350000000000023,True,False,True,10,medium,0.3131774591781212
2024-04-05,SKU0011,24,278.47,6683.28,0,0.01600706713780909,4,14,4,0,0,1,summer,0,0.9300186222397704,0,organic,0.9898620398771316,0.9988222028777468,1,0,0.3824640282494175,4.17,36,101,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,True,17.0,31.0,22.0,26.75,7.932002689527195,4.529999999999973,True,False,True,10,medium,0.296523465029054
2024-04-06,SKU0011,19,280.23,5324.37,0,0.009787985865724318,4,14,5,1,0,1,summer,0,1.316678556956135,0,organic,1.0845229452212035,0.9814548669009696,0,0,0.3418214068906618,4.17,36,66,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,False,24.0,17.0,35.0,22.75,6.238322424070966,2.769999999999982,True,False,True,10,medium,0.2742119746844381
2024-04-07,SKU0011,24,263.53,6324.72,0,0.06879858657243826,4,14,6,1,0,1,summer,0,1.0026709648497787,1,organic,1.026185879297782,1.024306821154733,0,0,0.4300114786273406,4.17,36,100,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,14,2,2024,False,19.0,24.0,31.0,21.0,3.5590260840104344,19.470000000000027,True,False,True,10,medium,0.16947743257192543
2024-04-08,SKU0011,18,272.47,4904.46,0,0.037208480565370926,4,15,0,0,0,0,summer,0,0.9641789493111256,0,organic,1.0618494904753877,1.0038003140454244,0,0,0.4463548639589296,4.17,36,16,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,24.0,19.0,17.0,21.25,3.201562118716421,10.529999999999973,True,False,True,10,medium,0.15066174676312571
2024-04-09,SKU0011,25,209.84,5246.0,1,0.25851590106007066,4,15,1,0,0,0,summer,0,1.0859050600965847,0,organic,0.9302063903920345,1.0125735586763884,0,0,0.4475247290682462,4.17,36,66,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,18.0,24.0,24.0,21.5,3.5118845842842434,73.16,True,False,True,10,medium,0.16334346903647645
2024-04-10,SKU0011,20,261.83,5236.6,0,0.0748056537102474,4,15,2,0,0,0,summer,1,0.8901704783546067,0,paid,0.913340376,0.97652489156023,0,0,0.3220487587385755,4.17,36,67,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,25.0,18.0,19.0,21.75,3.304037933599832,21.170000000000016,True,False,True,10,medium,0.151909790050567
2024-04-11,SKU0011,23,255.66,5880.18,0,0.09660777385159011,4,15,3,0,0,0,summer,0,0.8374136128313803,2,paid,1.0067102243624442,1.0074593575518511,0,0,0.3380852802582482,4.17,36,44,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,20.0,25.0,24.0,21.5,3.109126351029602,27.340000000000003,True,False,True,10,medium,0.1446105279548652
2024-04-12,SKU0011,15,256.48,3847.2,0,0.09371024734982326,4,15,4,0,0,0,summer,0,1.0802508960121044,0,affiliate,0.9569331658770736,0.9771775032374652,0,1,0.4920367491440541,4.17,36,28,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,23.0,20.0,18.0,20.75,4.349329450233294,26.519999999999982,True,False,True,10,medium,0.20960623856545996
2024-04-13,SKU0011,22,236.02,5192.44,1,0.16600706713780916,4,15,5,1,0,0,summer,0,0.9266472408085734,0,affiliate,1.0524338923425076,1.0475018670179348,0,0,0.3963705039085465,4.17,36,44,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,15.0,23.0,25.0,20.0,3.559026084010435,46.97999999999999,True,False,True,10,medium,0.17795130420052174
2024-04-14,SKU0011,20,257.47,5149.4,0,0.09021201413427553,4,15,6,1,0,0,summer,0,1.146396182,0,organic,1.024721406092311,1.0185046632749717,0,1,0.334588623,4.17,36,80,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,15,2,2024,False,22.0,15.0,20.0,20.0,3.559026084010435,25.529999999999973,True,False,True,10,medium,0.17795130420052174
2024-04-15,SKU0011,18,279.46,5030.28,0,0.012508833922261556,4,16,0,0,0,0,summer,0,1.050216993971138,0,paid,0.9909732573365836,1.0036676375896685,0,0,0.3679096987120016,4.17,36,22,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,20.0,22.0,23.0,18.75,2.9860788111948167,3.5400000000000205,True,False,True,10,medium,0.15925753659705688
2024-04-16,SKU0011,17,266.73,4534.41,0,0.05749116607773845,4,16,1,0,0,0,summer,0,1.017463154503011,0,affiliate,1.0086777730230516,1.0218383424674788,0,0,0.470294983,4.17,36,30,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,18.0,20.0,15.0,19.25,2.217355782608341,16.269999999999982,True,False,True,10,medium,0.1151873133822515
2024-04-17,SKU0011,19,259.4,4928.6,0,0.08339222614840998,4,16,2,0,0,0,summer,0,1.0102675550214557,0,organic,1.0029917194268934,1.0031851213995486,1,0,0.3678302037789813,4.17,36,78,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,17.0,18.0,22.0,18.5,1.290994448735799,23.600000000000023,True,False,True,10,medium,0.0697834837154486
2024-04-18,SKU0011,16,268.51,4296.16,0,0.05120141342756187,4,16,3,0,0,0,summer,0,0.987053453,0,paid,0.9923920322967812,0.9964298591728464,0,0,0.3290489436941944,4.17,36,101,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,19.0,17.0,20.0,17.5,1.290994448735799,14.490000000000009,True,False,True,10,medium,0.07377111135633137
2024-04-19,SKU0011,25,220.6,5515.0,1,0.22049469964664312,4,16,4,0,0,0,summer,0,1.061129278381321,1,organic,0.9857545577464462,1.0030651852825327,0,0,0.3463919950826148,4.17,36,19,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,16.0,19.0,18.0,19.25,4.031128874149273,62.400000000000006,True,False,True,10,medium,0.20940929216359858
2024-04-20,SKU0011,23,260.98,6002.54,0,0.07780918727915188,4,16,5,1,0,0,summer,1,0.940416102,1,organic,1.0436120002021894,0.964089019399508,0,0,0.4572363431849603,4.17,36,67,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,25.0,16.0,17.0,20.75,4.031128874149273,22.019999999999982,True,False,True,10,medium,0.19427127104333844
2024-04-21,SKU0011,36,193.74,6974.64,1,0.31540636042402825,4,16,6,1,0,0,summer,0,0.7063442949415335,1,paid,1.0294576234982276,0.9911530773798736,1,0,0.3506955123798773,4.17,36,64,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,16,2,2024,False,23.0,25.0,19.0,25.0,8.286535263104035,89.25999999999999,True,False,True,10,medium,0.3314614105241614
2024-04-22,SKU0011,16,271.79,4348.64,0,0.03961130742049463,4,17,0,0,0,0,summer,0,1.011670014419633,0,organic,1.0353827119075392,1.004503713800229,0,0,0.4519817423155565,4.17,36,24,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,36.0,23.0,16.0,25.0,8.286535263104035,11.20999999999998,True,False,True,10,medium,0.3314614105241614
2024-04-23,SKU0011,29,195.35,5665.15,1,0.3097173144876325,4,17,1,0,0,0,summer,0,0.9309104303579692,1,affiliate,0.96807513,0.985331958,0,1,0.3639339008666868,4.17,36,77,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,16.0,36.0,25.0,26.0,8.524474568362947,87.65,True,False,True,10,medium,0.32786440647549797
2024-04-24,SKU0011,18,275.25,4954.5,0,0.027385159010600707,4,17,2,0,0,0,summer,0,0.7934619115020258,0,affiliate,1.008250811833619,1.0418471123220672,1,0,0.3460982089970268,4.17,36,57,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,29.0,16.0,23.0,24.75,9.429563439877091,7.75,True,False,True,10,medium,0.3809924622172562
2024-04-25,SKU0011,17,263.87,4485.79,0,0.06759717314487632,4,17,3,0,0,1,summer,0,1.1171027437770025,0,paid,1.009961151166029,0.9927722142856878,0,0,0.3599838673037056,4.17,36,66,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,18.0,29.0,36.0,20.0,6.0553007081949835,19.129999999999995,True,False,True,10,medium,0.3027650354097492
2024-04-26,SKU0011,22,263.59,5798.98,0,0.06858657243816263,4,17,4,0,0,1,summer,0,0.9429631103643346,0,organic,0.9466997560755596,1.0050442225291123,0,0,0.4284387858528873,4.17,36,21,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,17.0,18.0,16.0,21.5,5.446711546122731,19.410000000000025,True,False,True,10,medium,0.25333542074989446
2024-04-27,SKU0011,23,275.87,6345.01,0,0.025194346289752634,4,17,5,1,0,1,summer,1,0.7382148252261747,0,affiliate,1.0595697505214503,1.0397575367295933,0,0,0.349697153,4.17,36,62,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,22.0,17.0,29.0,20.0,2.943920288775949,7.1299999999999955,True,False,True,10,medium,0.14719601443879743
2024-04-28,SKU0011,20,269.73,5394.6,0,0.04689045936395753,4,17,6,1,0,1,summer,0,0.9887851786132892,0,paid,1.084020204597037,1.0159026876031794,0,0,0.3986878011246058,4.17,36,111,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,17,2,2024,False,23.0,22.0,18.0,20.5,2.6457513110645907,13.269999999999982,True,False,True,10,medium,0.12906103956412637
2024-04-29,SKU0011,21,276.77,5812.17,0,0.02201413427561844,4,18,0,0,0,1,summer,0,0.8987851397220196,0,affiliate,0.993407839537124,1.0429664342932017,1,0,0.3459197281431502,4.17,36,92,SkinShield Sunscreen,Home Cleaning,Floor Care,283,141.73,SUP003,Skyline Imports Pvt. Ltd.,10,2,18,2,2024,False,20.0,23.0,17.0,21.5,1.2909944487358054,6.230000000000018,True,False,True,10,medium,0.060046253429572344
